Block,Size,Plot,Species,ID,Area (cm2),Time 1,Dry Mass (g),SLA 1,Area (cm2),Time 2,Dry Mass (g),SLA 2,Area (cm2),Time 3,Dry Mass (g),SLA 3
12,0.5,1,Bromus inermis,BR,14.01,13-Jun,0.091,153.956044,12.41,17-Jul,0.089,139.4382022,7.99,13-Aug,0.0644,124.068323
12,0.5,1,Festuca rubra,BW,1,13-Jun,0.008,125,0.77,17-Jul,0.006,128.3333333,,13-Aug,,#DIV/0!
12,0.5,1,Festuca rubra,BR,0.08,13-Jun,0.001,80,0.25,17-Jul,0.001,250,,13-Aug,,#DIV/0!
12,0.5,1,Festuca rubra,RW,0.42,13-Jun,0.001,420,0.45,17-Jul,0.001,450,,13-Aug,,#DIV/0!
12,0.5,1,Solidago nemoralis,RW,7.84,13-Jun,0.042,186.6666667,12.02,17-Jul,0.067,179.4029851,8.16,13-Aug,0.096,85
12,0.5,1,Solidago nemoralis,BRW,8.18,13-Jun,0.049,166.9387755,5.82,17-Jul,0.049,118.7755102,3.73,13-Aug,0.0448,83.25892857
12,0.5,1,Solidago nemoralis,BW,11.19,13-Jun,0.07,159.8571429,9.75,17-Jul,0.066,147.7272727,8.93,13-Aug,0.0934,95.61027837
12,0.5,1,Symphyotrichum novae-angliae,BR,5.7,13-Jun,0.015,380,3.34,17-Jul,0.001,3340,3.09,13-Aug,0.0115,268.6956522
12,0.5,1,Symphyotrichum novae-angliae,BW,7.14,13-Jun,0.028,255,6.08,17-Jul,0.022,276.3636364,6.24,13-Aug,0.0251,248.6055777
12,0.5,1,Symphyotrichum novae-angliae,RW,3.91,13-Jun,0.011,355.4545455,2.78,17-Jul,0.007,397.1428571,2.85,13-Aug,0.0096,296.875
12,0.5,3,Asclepias syriaca,R,9.28,13-Jun,0.043,215.8139535,99.02,17-Jul,0.565,175.2566372,82.74,13-Aug,0.4877,169.6534755
12,0.5,3,Bromus inermis,RW,2.45,13-Jun,0.028,87.5,4.84,17-Jul,0.034,142.3529412,2.53,13-Aug,0.0312,81.08974359
12,0.5,3,Bromus inermis,BW,1.83,13-Jun,0.01,183,2.02,17-Jul,0.014,144.2857143,,13-Aug,,#DIV/0!
12,0.5,3,Bromus inermis,BR,3.25,13-Jun,0.042,77.38095238,4.47,17-Jul,0.053,84.33962264,,13-Aug,,#DIV/0!
12,0.5,3,Coreopsis tripteris,BW,20.28,13-Jun,0.175,115.8857143,12.02,17-Jul,0.099,121.4141414,13.19,13-Aug,0.1513,87.17779247
12,0.5,3,Coreopsis tripteris,RW,16.4,13-Jun,0.109,150.4587156,11.07,17-Jul,0.113,97.96460177,10.33,13-Aug,0.1183,87.32037194
12,0.5,3,Coreopsis tripteris,BR,16.03,13-Jun,0.14,114.5,36.69,17-Jul,0.372,98.62903226,43.38,13-Aug,0.4869,89.09426987
12,0.5,3,Daucus carota,RW,9.93,13-Jun,0.061,162.7868852,13.06,17-Jul,0.048,272.0833333,,13-Aug,,#DIV/0!
12,0.5,3,Festuca rubra,RW,0.03,13-Jun,0.001,30,0.66,17-Jul,0.005,132,,13-Aug,,#DIV/0!
12,0.5,3,Festuca rubra,BRW,0.24,13-Jun,0.001,240,0.22,17-Jul,0.001,220,,13-Aug,,#DIV/0!
12,0.5,3,Festuca rubra,BW,0.06,13-Jun,0.001,60,0.12,17-Jul,0.001,120,,13-Aug,,#DIV/0!
12,0.5,3,Monarda fistulosa,B,0.92,13-Jun,0.001,920,2.08,17-Jul,0.008,260,2.38,13-Aug,0.0085,280
12,0.5,3,Monarda fistulosa,RW,0.09,13-Jun,0.001,90,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,0.5,3,Solidago nemoralis,RW,9.11,13-Jun,0.048,189.7916667,1.64,17-Jul,,#DIV/0!,1.57,13-Aug,0.0098,160.2040816
12,0.5,3,Solidago nemoralis,BR,2.23,13-Jun,0.015,148.6666667,3.81,17-Jul,,#DIV/0!,3.72,13-Aug,0.0326,114.1104294
12,0.5,3,Solidago nemoralis,BW,3.92,13-Jun,0.026,150.7692308,4.49,17-Jul,0.021,213.8095238,1.67,13-Aug,0.0143,116.7832168
12,2,2,Asclepias syriaca,B,,,,#DIV/0!,1.39,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,2,Barbarea vulgaris,RW,1.01,13-Jun,0.001,1010,,17-Jul,0.005,0,,13-Aug,,#DIV/0!
12,2,2,Bromus inermis,RW,4.11,13-Jun,0.038,108.1578947,,17-Jul,0.021,0,,13-Aug,,#DIV/0!
12,2,2,Bromus inermis,BR,3.24,13-Jun,0.026,124.6153846,5.15,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,2,Bromus inermis,BW,2.34,13-Jun,0.032,73.125,2.02,17-Jul,0.01,202,2.87,13-Aug,0.037,77.56756757
12,2,2,Cirsium arvense,RW,7.22,13-Jun,0.036,200.5555556,14.3,17-Jul,0.047,304.2553191,,13-Aug,,#DIV/0!
12,2,2,Coreopsis tripteris,RW,18.36,13-Jun,0.134,137.0149254,14.82,17-Jul,0.099,149.6969697,8.88,13-Aug,0.0787,112.8335451
12,2,2,Coreopsis tripteris,BRW,15.62,13-Jun,0.105,148.7619048,14.16,17-Jul,0.096,147.5,15.54,13-Aug,0.14,111
12,2,2,Coreopsis tripteris,BW,15.9,13-Jun,0.134,118.6567164,16.11,17-Jul,0.104,154.9038462,16.99,13-Aug,0.1423,119.395643
12,2,2,Daucus carota,BR,6.53,13-Jun,0.036,181.3888889,16.21,17-Jul,0.122,132.8688525,13.56,13-Aug,0.0684,198.245614
12,2,2,Daucus carota,B,19.19,13-Jun,0.132,145.3787879,16.73,17-Jul,0.128,130.703125,9.72,13-Aug,0.0972,100
12,2,2,Daucus carota,BRW,6.09,13-Jun,0.024,253.75,18.95,17-Jul,0.078,242.9487179,6.49,13-Aug,0.0376,172.606383
12,2,2,Desmodium illinoense,R,4.89,13-Jun,0.026,188.0769231,70.61,17-Jul,0.436,161.9495413,48.06,13-Aug,0.0376,1278.191489
12,2,2,Dianthus armeria,R,0.69,13-Jun,0.001,690,0.34,17-Jul,0.001,340,,13-Aug,,#DIV/0!
12,2,2,Epilobium coloratum,R,0.84,13-Jun,0.001,840,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,2,Euthamia graminifolia,BW,2.92,13-Jun,0.016,182.5,1.9,17-Jul,0.017,111.7647059,,13-Aug,,#DIV/0!
12,2,2,Euthamia graminifolia,RW,2.97,13-Jun,0.02,148.5,0.87,17-Jul,0.001,870,2.48,13-Aug,0.0141,175.8865248
12,2,2,Euthamia graminifolia,BR,2.15,13-Jun,0.001,2150,2.16,17-Jul,0.013,166.1538462,1.95,13-Aug,0.0155,125.8064516
12,2,2,Festuca rubra,BW,0.2,13-Jun,0.001,200,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,2,Festuca rubra,BRW,0.24,13-Jun,0.001,240,,17-Jul,,#DIV/0!,,13-Aug,,
12,2,2,Festuca rubra,RW,0.16,13-Jun,0.001,160,0.01,17-Jul,0.001,10,,13-Aug,,#DIV/0!
12,2,2,Hypericum perforatum,RW,0.52,13-Jun,0.001,520,1.01,17-Jul,0.004,252.5,2.02,13-Aug,0.0025,808
12,2,2,Hypericum perforatum,B,1.07,13-Jun,0.001,1070,1.02,17-Jul,0.001,1020,0.43,13-Aug,0.0016,268.75
12,2,2,Hypericum perforatum,BR,1.02,13-Jun,0.001,1020,0.28,17-Jul,0.001,280,0.48,13-Aug,0.0009,533.3333333
12,2,2,Linaria vulgaris,BRW,0.33,13-Jun,0.001,330,0.1,17-Jul,0.001,100,,13-Aug,,#DIV/0!
12,2,2,Linaria vulgaris,RW,0.34,13-Jun,0.001,340,,17-Jul,0.001,0,,13-Aug,,#DIV/0!
12,2,2,Linaria vulgaris,B,0.21,13-Jun,0.001,210,0.27,17-Jul,,#DIV/0!,0.26,13-Aug,0.0003,866.6666667
12,2,2,Medicago lupulina,RW,0.34,13-Jun,0.016,21.25,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,2,Monarda fistulosa,RW,2.68,13-Jun,0.001,2680,4.73,17-Jul,0.015,315.3333333,4.05,13-Aug,0.0204,198.5294118
12,2,2,Monarda fistulosa,BRW,6.25,13-Jun,0.039,160.2564103,3.1,17-Jul,0.021,147.6190476,5.3,13-Aug,0.0438,121.0045662
12,2,2,Monarda fistulosa,BW,6.62,13-Jun,0.041,161.4634146,5.83,17-Jul,0.05,116.6,3.04,13-Aug,0.0203,149.7536946
12,2,2,Plantago lanceolata,R,4.13,13-Jun,0.018,229.4444444,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,2,Ratibida pinnata,BR,19.74,13-Jun,0.119,165.8823529,41.94,17-Jul,0.59,71.08474576,,13-Aug,0.3045,0
12,2,2,Ratibida pinnata,BW,0.49,13-Jun,0.001,490,8.91,17-Jul,0.45,19.8,44.98,13-Aug,0.5939,75.736656
12,2,2,Ratibida pinnata,RW,13.7,13-Jun,0.168,81.54761905,4.91,17-Jul,0.038,129.2105263,22.76,13-Aug,0.0593,383.8111298
12,2,2,Solidago canadensis,BW,16.29,13-Jun,0.11,148.0909091,6.28,17-Jul,,#DIV/0!,6.32,13-Aug,0.00637,992.1507064
12,2,2,Solidago canadensis,BRW,6.19,13-Jun,0.038,162.8947368,6.99,17-Jul,0.033,211.8181818,3.58,13-Aug,0.0354,101.1299435
12,2,2,Solidago canadensis,RW,16.54,13-Jun,0.1,165.4,8.21,17-Jul,0.088,93.29545455,5.17,13-Aug,,#DIV/0!
12,2,2,Solidago nemoralis,BR,8.55,13-Jun,0.043,198.8372093,7.89,17-Jul,0.05,157.8,6.54,13-Aug,0.0628,104.1401274
12,2,2,Solidago nemoralis,RW,21.76,13-Jun,0.174,125.0574713,4.84,17-Jul,0.033,146.6666667,8.53,13-Aug,0.1222,69.80360065
12,2,2,Solidago nemoralis,BW,16.38,13-Jun,0.1,163.8,10.37,17-Jul,0.088,117.8409091,13.97,13-Aug,0.1192,117.1979866
12,2,2,Solidago rigida,BW,48.08,13-Jun,0.273,176.1172161,95.14,17-Jul,0.576,165.1736111,103.56,13-Aug,1.0688,96.89371257
12,2,2,Solidago rigida,BRW,11.76,13-Jun,0.059,199.3220339,33.28,17-Jul,0.185,179.8918919,109.61,13-Aug,1.128,97.17198582
12,2,2,Solidago rigida,RW,27.33,13-Jun,0.126,216.9047619,49.42,17-Jul,0.347,142.4207493,40.49,13-Aug,0.2575,157.2427184
12,2,2,Symphyotrichum ericoides,BRW,3.25,13-Jun,0.024,135.4166667,3.53,17-Jul,0.016,220.625,1.24,13-Aug,0.0095,130.5263158
12,2,2,Symphyotrichum ericoides,RW,2.19,13-Jun,0.001,2190,2.46,17-Jul,0.024,102.5,0.82,13-Aug,0.0047,174.4680851
12,2,2,Symphyotrichum ericoides,BW,3.74,13-Jun,0.026,143.8461538,0.61,17-Jul,0.001,610,1.91,13-Aug,0.012,159.1666667
12,2,2,Symphyotrichum novae-angliae,RW,6.22,13-Jun,0.024,259.1666667,4.23,17-Jul,0.024,176.25,5.27,13-Aug,0.0323,163.1578947
12,2,2,Symphyotrichum novae-angliae,BRW,5.52,13-Jun,0.014,394.2857143,2.06,17-Jul,0.012,171.6666667,5.96,13-Aug,0.0208,286.5384615
12,2,2,Symphyotrichum novae-angliae,BW,7.17,13-Jun,0.038,188.6842105,3.84,17-Jul,0.015,256,3.83,13-Aug,0.022,174.0909091
12,2,2,Taraxacum officinale,BW,12.66,13-Jun,0.048,263.75,,17-Jul,0.004,0,,13-Aug,,#DIV/0!
12,2,2,Taraxacum officinale,RW,13.99,13-Jun,0.071,197.0422535,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,2,Verbascum thapsus,BW,14.4,13-Jun,0.054,266.6666667,7.49,17-Jul,0.025,299.6,,13-Aug,,#DIV/0!
12,2,2,Verbascum thapsus,RW,92.78,13-Jun,0.506,183.3596838,19.85,17-Jul,0.17,116.7647059,,13-Aug,,#DIV/0!
12,2,2,Verbena stricta,BRW,2.12,13-Jun,0.001,2120,8.89,17-Jul,0.027,329.2592593,,13-Aug,,#DIV/0!
12,2,2,Verbena stricta,RW,6.61,13-Jun,0.022,300.4545455,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,2,Verbena stricta,BW,6.49,13-Jun,0.035,185.4285714,12.61,17-Jul,0.059,213.7288136,3.94,13-Aug,0.0228,172.8070175
12,2,2,Veronica arvensis,B,0.02,13-Jun,0.001,20,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,2,Veronica arvensis,RW,0.09,13-Jun,0.001,90,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,4,Asclepias tuberosa,B,,,,#DIV/0!,1.31,17-Jul,,#DIV/0!,52.1,13-Aug,0.3634,143.3681893
12,2,4,Bromus inermis,RW,5.86,13-Jun,0.053,110.5660377,5.05,17-Jul,0.031,162.9032258,5.55,13-Aug,0.0447,124.1610738
12,2,4,Bromus inermis,BRW,8.78,13-Jun,0.056,156.7857143,3.94,17-Jul,0.041,96.09756098,4.85,13-Aug,0.0448,108.2589286
12,2,4,Bromus inermis,BW,5.01,13-Jun,0.032,156.5625,4.87,17-Jul,0.027,180.3703704,3.97,13-Aug,0.0271,146.4944649
12,2,4,Coreopsis tripteris,BRW,13.15,13-Jun,0.138,95.28985507,14.68,17-Jul,0.128,114.6875,29.63,13-Aug,0.3404,87.04465335
12,2,4,Coreopsis tripteris,RW,21.9,13-Jun,0.223,98.20627803,20.28,17-Jul,0.171,118.5964912,28.38,13-Aug,0.3319,85.50768304
12,2,4,Coreopsis tripteris,BW,17.03,13-Jun,0.139,122.5179856,11.21,17-Jul,0.104,107.7884615,24.72,13-Aug,0.2753,89.79295314
12,2,4,Daucus carota,BW,0.51,13-Jun,0.001,510,10.32,17-Jul,0.078,132.3076923,17.11,13-Aug,0.187,91.4973262
12,2,4,Daucus carota,RW,0.42,13-Jun,0.001,420,9.17,17-Jul,0.065,141.0769231,,13-Aug,,#DIV/0!
12,2,4,Festuca rubra,BW,0.58,13-Jun,0.001,580,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,4,Festuca rubra,RW,0.24,13-Jun,0.001,240,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,4,Festuca rubra,BRW,0.36,13-Jun,0.001,360,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,2,4,Monarda fistulosa,BRW,1.05,13-Jun,0.001,1050,0.97,17-Jul,0.005,194,0.48,13-Aug,0.0024,200
12,2,4,Monarda fistulosa,RW,0.57,13-Jun,0.001,570,2.17,17-Jul,0.006,361.6666667,1.17,13-Aug,0.0053,220.754717
12,2,4,Ratibida pinnata,BRW,18.47,13-Jun,0.088,209.8863636,10.26,17-Jul,0.061,168.1967213,39.26,13-Aug,0.5251,74.7667111
12,2,4,Ratibida pinnata,BW,11.77,13-Jun,0.045,261.5555556,21.21,17-Jul,0.165,128.5454545,32.46,13-Aug,0.4738,68.5099198
12,2,4,Ratibida pinnata,RW,3.54,13-Jun,0.011,321.8181818,9.24,17-Jul,0.074,124.8648649,9.06,13-Aug,0.0644,140.6832298
12,2,4,Solidago canadensis,RW,9.37,13-Jun,0.061,153.6065574,3.36,17-Jul,0.024,140,4.93,13-Aug,0.0378,130.4232804
12,2,4,Solidago canadensis,BW,7.19,13-Jun,0.04,179.75,2.43,17-Jul,,#DIV/0!,2.06,13-Aug,0.0073,282.1917808
12,2,4,Solidago canadensis,BRW,15.64,13-Jun,0.108,144.8148148,7.07,17-Jul,0.047,150.4255319,2.05,13-Aug,0.0162,126.5432099
12,2,4,Solidago nemoralis,BRW,6.1,13-Jun,0.034,179.4117647,1.71,17-Jul,0.012,142.5,6.36,13-Aug,0.0658,96.65653495
12,2,4,Solidago nemoralis,BW,12.17,13-Jun,0.082,148.4146341,5.64,17-Jul,0.039,144.6153846,,13-Aug,,#DIV/0!
12,2,4,Solidago nemoralis,RW,4.05,13-Jun,0.023,176.0869565,2.9,17-Jul,0.022,131.8181818,3.89,13-Aug,0.0459,84.74945534
12,2,4,Solidago rigida,RW,20.41,13-Jun,0.119,171.512605,53.37,17-Jul,0.493,108.2555781,112.32,13-Aug,1.2152,92.42922976
12,2,4,Solidago rigida,BRW,13.36,13-Jun,0.105,127.2380952,53.57,17-Jul,0.33,162.3333333,65.3,13-Aug,0.6113,106.8215279
12,2,4,Solidago rigida,BW,11.08,13-Jun,0.047,235.7446809,12.71,17-Jul,0.015,847.3333333,,13-Aug,,#DIV/0!
12,2,4,Symphyotrichum novae-angliae,BW,5.62,13-Jun,0.027,208.1481481,3.48,17-Jul,0.019,183.1578947,2.39,13-Aug,0.0203,117.7339901
12,2,4,Symphyotrichum novae-angliae,RW,3.98,13-Jun,0.023,173.0434783,4.55,17-Jul,0.023,197.826087,4.08,13-Aug,0.0225,181.3333333
12,2,4,Symphyotrichum novae-angliae,BRW,1.67,13-Jun,0.001,1670,1.57,17-Jul,0.152,10.32894737,1.11,13-Aug,0.0044,252.2727273
12,2,4,Taraxacum officinale,RW,11.55,13-Jun,0.047,245.7446809,26.9,17-Jul,,#DIV/0!,44.7,13-Aug,0.2138,209.0739008
12,2,4,Veronica arvensis,RW,0.04,13-Jun,0.001,40,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,0.5,1,Bromus inermis,BRW,3.05,13-Jun,0.029,105.1724138,6.12,17-Jul,0.054,113.3333333,8.12,13-Aug,0.0768,105.7291667
13,0.5,1,Bromus inermis,B,3.85,13-Jun,0.044,87.5,5.51,17-Jul,0.052,105.9615385,6.64,13-Aug,0.066,100.6060606
13,0.5,1,Bromus inermis,R,8.73,13-Jun,0.058,150.5172414,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,0.5,1,Daucus carota,BW,18.06,13-Jun,0.101,178.8118812,10.16,17-Jul,0.041,247.804878,,13-Aug,,#DIV/0!
13,0.5,1,Daucus carota,RW,9.93,13-Jun,0.051,194.7058824,4.48,17-Jul,0.011,407.2727273,,13-Aug,,#DIV/0!
13,0.5,1,Festuca rubra,RW,0.52,13-Jun,0.001,520,0.85,17-Jul,0.005,170,,13-Aug,,#DIV/0!
13,0.5,1,Festuca rubra,BW,0.47,13-Jun,0.001,470,0.88,17-Jul,0.001,880,,13-Aug,,#DIV/0!
13,0.5,1,Festuca rubra,BRW,0.4,13-Jun,0.001,400,1.23,17-Jul,0.02,61.5,,13-Aug,,#DIV/0!
13,0.5,1,Monarda fistulosa,B,13.71,13-Jun,0.086,159.4186047,7.97,17-Jul,0.049,162.6530612,9.26,13-Aug,0.0517,179.1102515
13,0.5,1,Monarda fistulosa,R,5.52,13-Jun,0.017,324.7058824,8.7,17-Jul,0.034,255.8823529,8.16,13-Aug,0.0319,255.799373
13,0.5,1,Monarda fistulosa,BRW,10.17,13-Jun,0.056,181.6071429,11.91,17-Jul,0.052,229.0384615,7.74,13-Aug,0.0418,185.1674641
13,0.5,3,Bromus inermis,BRW,12.04,13-Jun,0.071,169.5774648,7.5,17-Jul,0.042,178.5714286,,13-Aug,,#DIV/0!
13,0.5,3,Bromus inermis,BW,12.07,13-Jun,0.075,160.9333333,11.56,17-Jul,0.078,148.2051282,8.21,13-Aug,0.065,126.3076923
13,0.5,3,Bromus inermis,RW,11.25,12-Jun,0.062,181.4516129,9.47,17-Jul,0.063,150.3174603,6.22,13-Aug,0.0632,98.41772152
13,0.5,3,Daucus carota,RW,11.52,13-Jun,0.06,192,14.82,17-Jul,0.131,113.129771,,13-Aug,,#DIV/0!
13,0.5,3,Daucus carota,BW,2.25,13-Jun,0.01,225,1.13,17-Jul,0.003,376.6666667,,13-Aug,,#DIV/0!
13,0.5,3,Festuca rubra,BW,0.32,13-Jun,0.001,320,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,0.5,3,Festuca rubra,RW,0.62,13-Jun,0.001,620,0.88,17-Jul,0.004,220,,13-Aug,,#DIV/0!
13,0.5,3,Festuca rubra,BR,0.35,13-Jun,0.001,350,0.43,17-Jul,0.001,430,,13-Aug,,#DIV/0!
13,0.5,3,Linaria vulgaris,R,0.81,13-Jun,0.001,810,1.17,17-Jul,0.007,167.1428571,,13-Aug,,#DIV/0!
13,0.5,3,Monarda fistulosa,BW,6.1,13-Jun,0.022,277.2727273,1.15,17-Jul,0.001,1150,0.4,13-Aug,0.0041,97.56097561
13,0.5,3,Monarda fistulosa,RW,7.68,13-Jun,0.034,225.8823529,1.91,17-Jul,0.001,1910,,13-Aug,,#DIV/0!
13,0.5,3,Monarda fistulosa,BR,2.07,13-Jun,0.008,258.75,4.07,17-Jul,0.012,339.1666667,3.46,13-Aug,0.022,157.2727273
13,0.5,3,Potentilla recta,RW,3.11,13-Jun,0.008,388.75,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,0.5,3,Solidago canadensis,BR,4.94,13-Jun,0.038,130,7.55,17-Jul,0.063,119.8412698,3.59,13-Aug,0.0447,80.31319911
13,0.5,3,Solidago canadensis,R,4.92,13-Jun,0.058,84.82758621,6.69,17-Jul,0.054,123.8888889,4.22,13-Aug,0.0519,81.31021195
13,0.5,3,Solidago canadensis,B,6.24,13-Jun,0.04,156,5.12,17-Jul,0.035,146.2857143,2.17,13-Aug,0.034,63.82352941
13,0.5,3,Symphyotrichum novae-angliae,RW,5.52,13-Jun,0.023,240,3.82,17-Jul,0.013,293.8461538,4.07,13-Aug,0.0195,208.7179487
13,0.5,3,Symphyotrichum novae-angliae,BRW,5.07,13-Jun,0.026,195,6.49,17-Jul,0.014,463.5714286,3.63,13-Aug,0.024,151.25
13,0.5,3,Symphyotrichum novae-angliae,BW,4.79,13-Jun,0.027,177.4074074,5.59,17-Jul,0.024,232.9166667,6.26,13-Aug,0.0405,154.5679012
13,0.5,3,Thin Grass,RW,11.02,12-Jun,0.101,109.1089109,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,0.5,3,Thin Grass,BW,12.77,12-Jun,0.078,163.7179487,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,2,Bromus inermis,BW,16.7,13-Jun,0.106,157.5471698,4.51,17-Jul,0.021,214.7619048,8.09,13-Aug,0.0784,103.1887755
13,2,2,Bromus inermis,RW,13.42,13-Jun,0.072,186.3888889,11.85,17-Jul,0.084,141.0714286,4.66,13-Aug,0.0404,115.3465347
13,2,2,Bromus inermis,BRW,8.1,13-Jun,0.031,261.2903226,4.91,17-Jul,0.021,233.8095238,3.18,13-Aug,0.0281,113.1672598
13,2,2,Daucus carota,BW,5.97,13-Jun,0.011,542.7272727,2.88,17-Jul,0.013,221.5384615,1.65,13-Aug,0.0124,133.0645161
13,2,2,Daucus carota,BRW,5.82,13-Jun,0.012,485,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,2,Daucus carota,RW,3.24,13-Jun,0.017,190.5882353,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,2,Festuca rubra,BW,0.81,13-Jun,0.005,162,0.74,17-Jul,0.001,740,,13-Aug,,#DIV/0!
13,2,2,Festuca rubra,RW,0.94,13-Jun,0.005,188,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,2,Festuca rubra,BRW,0.64,13-Jun,0.001,640,0.23,17-Jul,0.001,230,,13-Aug,,#DIV/0!
13,2,2,Linaria vulgaris,BRW,0.11,13-Jun,0.001,110,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,2,Linaria vulgaris,R,0.33,13-Jun,0.001,330,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,2,Monarda fistulosa,BRW,4.22,13-Jun,0.015,281.3333333,5.33,17-Jul,0.024,222.0833333,,13-Aug,,#DIV/0!
13,2,2,Monarda fistulosa,BW,4.15,13-Jun,0.011,377.2727273,3.55,17-Jul,0.012,295.8333333,,13-Aug,,#DIV/0!
13,2,2,Monarda fistulosa,RW,15.95,13-Jun,0.045,354.4444444,6.42,17-Jul,0.043,149.3023256,5.1,13-Aug,0.044,115.9090909
13,2,2,Ratibida pinnata,BW,5.12,13-Jun,0.021,243.8095238,14.54,17-Jul,0.1,145.4,6.82,13-Aug,0.0809,84.30160692
13,2,2,Ratibida pinnata,BR,10.59,13-Jun,0.11,96.27272727,70.34,17-Jul,0.627,112.185008,31.73,13-Aug,0.4458,71.17541498
13,2,2,Ratibida pinnata,RW,3.35,13-Jun,0.029,115.5172414,8.87,17-Jul,0.049,181.0204082,4.47,13-Aug,0.0645,69.30232558
13,2,2,Rudbeckia hirta,BRW,3.11,13-Jun,0.014,222.1428571,13.17,17-Jul,0.079,166.7088608,6.03,13-Aug,0.0846,71.27659574
13,2,2,Rudbeckia hirta,RW,10.23,13-Jun,0.058,176.3793103,7.76,17-Jul,0.038,204.2105263,2.86,13-Aug,0.0306,93.46405229
13,2,2,Rudbeckia hirta,BW,8.49,13-Jun,0.047,180.6382979,6.54,17-Jul,0.034,192.3529412,7.36,13-Aug,0.038,193.6842105
13,2,2,Solidago canadensis,RW,11.43,13-Jun,0.071,160.9859155,2.27,17-Jul,0.014,162.1428571,,13-Aug,,#DIV/0!
13,2,2,Solidago canadensis,BW,7.74,13-Jun,0.041,188.7804878,0.99,17-Jul,0.001,990,0.36,13-Aug,0.0044,81.81818182
13,2,2,Solidago canadensis,BR,20.57,13-Jun,0.142,144.8591549,1.8,17-Jul,0.009,200,1.74,13-Aug,0.0189,92.06349206
13,2,2,Solidago nemoralis,BW,5.5,13-Jun,0.034,161.7647059,1.29,17-Jul,0.011,117.2727273,0.68,13-Aug,0.0073,93.15068493
13,2,2,Solidago nemoralis,BR,9.86,13-Jun,0.07,140.8571429,1.39,17-Jul,0.01,139,1.53,13-Aug,0.0259,59.07335907
13,2,2,Solidago nemoralis,RW,11.76,13-Jun,0.067,175.5223881,2.13,17-Jul,0.019,112.1052632,2.63,13-Aug,0.0424,62.02830189
13,2,2,Solidago rigida,BW,25.66,13-Jun,0.353,72.69121813,15.86,17-Jul,0.156,101.6666667,46.7,13-Aug,0.4977,93.83162548
13,2,2,Solidago rigida,RW,39.2,13-Jun,0.294,133.3333333,51.47,17-Jul,0.401,128.3541147,20.03,13-Aug,0.1413,141.7551309
13,2,2,Symphyotrichum novae-angliae,RW,8.46,13-Jun,0.045,188,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,2,Symphyotrichum novae-angliae,BW,5.98,13-Jun,0.03,199.3333333,6.91,17-Jul,0.033,209.3939394,6.06,13-Aug,0.0329,184.1945289
13,2,2,Symphyotrichum novae-angliae,BRW,3.6,13-Jun,0.02,180,3.88,17-Jul,0.014,277.1428571,3.29,13-Aug,0.0141,233.3333333
13,2,2,Taraxacum officinale,RW,13.81,13-Jun,0.04,345.25,14.77,17-Jul,0.05,295.4,,13-Aug,,#DIV/0!
13,2,2,Verbascum thapsus,RW,3.12,13-Jun,0.013,240,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,2,Verbascum thapsus,BW,3.6,13-Jun,0.01,360,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,2,Verbena stricta,RW,1.05,13-Jun,0.001,1050,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,4,Bromus inermis,BR,12.02,13-Jun,0.076,158.1578947,8.08,17-Jul,0.069,117.1014493,,13-Aug,,#DIV/0!
13,2,4,Bromus inermis,BW,15.88,13-Jun,0.141,112.6241135,12.97,17-Jul,0.084,154.4047619,3.25,13-Aug,0.0265,122.6415094
